Date,close,high,low,open,volume,rsi,macd,macd_sig,ema_20,ema_50,bb_upper,bb_lower,bb_width,return,label,ticker
2019-03-14,43.82036209106445,43.9086110924784,43.5413127001033,43.86090735580744,94318000,75.10771350706675,0.9490499309309257,0.8470507131818278,41.73831063015798,40.21564776386049,43.44918038999303,39.9394975885226,0.08009251028498697,0.013008253937301761,1,AAPL
2019-03-15,44.39038848876953,44.67898009371108,43.82275112158004,44.08749085728255,156171600,77.64207248818657,1.0451524121725555,0.8866710529799733,41.990889473835274,40.379363086405945,43.930373548495716,39.82369291878944,0.0925128337352857,0.010208415222425327,1,AAPL
2019-03-18,44.843544006347656,44.931789362919865,44.311677218092875,44.31406458834656,104879200,79.43464426295908,1.144684968255028,0.9382738360349843,42.26257085788407,40.55442900483503,44.43146091961851,39.74237292742739,0.10456550872802055,-0.007924483810339833,0,AAPL
2019-03-19,44.488182067871094,45.07490392114361,44.34269438014027,44.92226139953133,126585600,74.39720360252672,1.1812735117658875,0.9868737711811649,42.47453383026379,40.708693830836445,44.75559112418585,39.79030883919305,0.11160901736595506,0.008738491773928159,1,AAPL
2019-03-20,44.8769416809082,45.19415263672283,44.05887055501057,44.41662677956,124140800,76.17708019432399,1.227490106020774,1.0349970381490867,42.70333457794421,40.87215453083926,45.12286045308756,39.807747914832355,0.11843749460575187,0.03683006295104452,1,AAPL
2019-03-21,46.529762268066406,46.82550865122841,45.27046095796305,45.32054841838831,204136800,81.92901113410731,1.3815601329052143,1.1043096571003124,43.06775626271775,41.0940215009266,45.831227487724675,39.67250481208001,0.13236093148645697,-0.02070818130078811,0,AAPL
2019-03-22,45.56621551513672,47.14988281885893,45.501818379976086,46.58939664841029,169630800,71.14468750325,1.4096618644709409,1.1653800985744383,43.305704762948125,41.26940165834661,46.197326367066346,39.73762160046295,0.14176522437895975,-0.012091175236983775,0,AAPL
2019-03-25,45.01526641845703,45.788017395190856,44.504867775579754,45.67592017387485,175381200,65.81043775508196,1.3716640126637074,1.206636881392292,43.46852015871088,41.41629831560584,46.41947407241774,39.86154361251879,0.1456823647101662,-0.010331781362829084,0,AAPL
2019-03-26,44.55017852783203,46.00267123954299,44.023086513229856,45.71169595103682,199202000,61.610943704400654,1.289161088916856,1.223141722897205,43.57153524148433,41.539195578830395,46.54066734169042,40.03752555992091,0.14597341686760643,0.00899434365292584,1,AAPL
2019-03-27,44.95087814331055,45.258546900327964,44.4929506048766,45.017659015210214,119393600,63.75678446008203,1.2417953933252477,1.2268724569828136,43.702901232134444,41.67298705194726,46.69463223353906,40.207926283917,0.14430654566839413,0.001326419432154946,1,AAPL
2019-03-28,45.010501861572266,45.210844466944145,44.72668135098658,45.065356795101245,83121600,64.07854206619056,1.1952903114173736,1.2205560278697256,43.827434625414234,41.80386998565805,46.78964878742956,40.484260972091924,0.14008703645939274,0.0065175422843162245,1,AAPL
2019-03-29,45.30385971069336,45.33486641281112,44.96756800695002,45.2752403790673,94256000,65.69236620102204,1.1686349296653944,1.2101718082288595,43.96804653829796,41.94112448467904,46.9206003714474,40.71058897486608,0.1370746650779411,0.006791350889830738,1,AAPL
2019-04-01,45.611534118652344,45.71647288572653,44.929412116605654,45.706934321186864,111448000,67.34918357657568,1.1589771340027042,1.1999328733836285,44.12456916499838,42.08506211738387,47.07297435818031,40.925272025486684,0.13478394120007442,0.014536510217207033,1,AAPL
2019-04-02,46.274566650390625,46.37950903701482,45.56620917996109,45.57574774270704,91062800,70.63975755915172,1.1910942523657297,1.1981651491800487,44.32933083027383,42.249356412795905,47.28203746083233,41.15720280406025,0.13235855244298386,0.006855060755444953,1,AAPL
2019-04-03,46.59178161621094,46.86605990037226,46.06706963719681,46.09092150507348,93087200,72.08904911332422,1.2279884107228156,1.2041298014886022,44.54480233369641,42.419647597243554,47.452866358338326,41.48317833465484,0.1281274897976089,0.001740660285009854,1,AAPL
2019-04-04,46.672882080078125,46.8350631704563,46.06469571259025,46.45822614134336,76457200,72.46329960220618,1.2493694730977083,1.2131777358104234,44.74747659525657,42.58644110637432,47.45807981833898,42.03105554237879,0.11627789058856226,0.006693902157545173,1,AAPL
2019-04-05,46.98530578613281,47.00915765087475,46.7301046626718,46.854127808619374,74106400,73.91438872570262,1.2768058777422624,1.2259033641967911,44.960603184863835,42.75894560361976,47.39414542201979,42.66954590793627,0.10055483166564673,0.015736163175911866,1,AAPL
2019-04-08,47.724674224853516,47.75567728467312,46.82789643538214,46.846977201039394,103526800,77.00294816115542,1.3427321001082504,1.249269111379083,45.22384804581523,42.95368005935441,47.66328958978404,42.906030325987444,0.09968133551594087,-0.002998304576301125,0,AAPL
2019-04-09,47.581581115722656,48.38057152751511,47.51718397190465,47.77715627869409,143072800,75.14848725173452,1.3676670735969978,1.2729487038226661,45.44839405247308,43.135166375290424,47.873462226886495,43.13923651884104,0.09949702378597713,0.0056137842768182455,1,AAPL
2019-04-10,47.84869384765625,47.87731681584689,47.26674323132718,47.38599528748367,86781200,76.29608821665651,1.3929252100903255,1.296944005076198,45.67699403296672,43.320010589893,48.08924419190276,43.3744658300699,0.09853515284751703,-0.008324239463335159,0,AAPL
2019-04-11,47.45038986206055,47.93932399383451,47.32875408147207,47.90354983462724,83603200,71.02891047330225,1.3650670194881158,1.3105686079585817,45.84588887383279,43.48198624762506,48.212361424412954,43.614351374659314,0.09690141773587463,-0.00040212769121872327,0,AAPL
2019-04-12,47.43130874633789,47.7342099694247,46.796890612294,47.51001553529511,111042800,70.7768291899106,1.3261623421838564,1.3136873548036367,45.9968812426428,43.63686163973144,48.34353800062418,43.78726682420492,0.09606041445717102,0.0018104634347269055,1,AAPL
2019-04-15,47.517181396484375,47.66505644609924,47.2262060386002,47.36215515270482,70146400,71.27098283247949,1.2874187483852708,1.3084336335199636,46.141671733484856,43.789031041957045,48.48848665812134,43.909681905721435,0.09636103442656373,0.00010059131314932301,1,AAPL
2019-04-16,47.5219612121582,48.02758894480036,47.3573927340814,47.572048694771446,102785600,71.30007368259,1.2427739379884386,1.2953016944136586,46.27312787431089,43.93542046039631,48.567502468989716,44.134044009281766,0.09329283444164077,0.019472696058477457,1,AAPL
2019-04-17,48.44734191894531,48.50696794754076,47.36930230294008,47.59110938245884,115627200,76.3029893534764,1.267452687786033,1.2897318930881334,46.48019587856179,44.112358556809994,48.816451980404125,44.242134521671076,0.09441833705523199,0.0035938860709061604,1,AAPL
2019-04-18,48.621456146240234,48.69062074842897,48.30186145878901,48.44496176516435,96783200,77.11145053843043,1.2862334393742216,1.289032202345351,46.684125427864494,44.28918591325824,49.09614768901064,44.17160820088194,0.10128325801919659,0.0032864884440966247,1,AAPL
2019-04-22,48.78125,48.87903756789539,48.25892536678017,48.375793702017404,77758000,77.85805714747933,1.299036860555212,1.2910331339873236,46.883851577591685,44.4653452892089,49.3741002662124,44.21515907216651,0.10575664203040912,0.014423221292440669,1,AAPL
2019-04-23,49.484832763671875,49.54922989372461,48.63098759521515,48.75739448502875,93292000,80.82405089985755,1.3503904524793313,1.3029045976857252,47.13156407150409,44.66218793526627,49.71405126294255,44.322164709957846,0.10896038749358021,-0.0015420725874936148,0,AAPL
2019-04-24,49.40852355957031,49.7233471640804,49.382287955920745,49.45622366458279,70162400,79.57896530044518,1.369148339243921,1.3161533459973644,47.348417356081825,44.8483187440625,49.89859175767034,44.623458718403874,0.10676564809524011,-0.009075328663631699,0,AAPL
2019-04-25,48.96012496948242,49.55161416212724,48.92196343723849,49.32980707961694,74172800,72.51040562185855,1.332472171098118,1.3194171110175152,47.50191331926284,45.009566047020144,49.97267228063377,44.95030287805763,0.10258081256342103,-0.004773891331114832,0,AAPL
2019-04-26,48.72639465332031,48.89334681703382,48.206453755716254,48.86949494823866,74596400,69.06661828607294,1.269907260052463,1.309515140824505,47.618530589173076,45.15532403158093,49.9465216138196,45.348042824046615,0.0943734668343584,0.0015174584047450423,1,AAPL
2019-04-29,48.80033493041992,49.12470072433398,48.621456815525065,48.75024745696415,88818800,69.55916035246813,1.2123156594285973,1.2900752445453236,47.73108338357754,45.29826563545697,49.90341054822386,45.74080141161501,0.08529878211991672,-0.019256428365675315,0,AAPL
2019-04-30,47.86061477661133,48.51172991614274,47.48854898259337,48.430639399863665,186139600,57.11258446572067,1.0784150408647264,1.2477432038092042,47.743419706723614,45.39874991550224,49.75231028793886,46.11680973769591,0.07596017241340493,0.04908558035059207,1,AAPL
2019-05-01,50.20988082885742,51.352313790983374,49.90220852221569,50.05723836052837,259309200,71.0560711782039,1.1486233576578044,1.2279192345789243,47.97832076597445,45.58742171602597,50.037539365693746,46.2251120777877,0.07592982148077332,-0.006507717277763003,0,AAPL
2019-05-02,49.88312911987305,50.71789343741812,49.639857567615536,50.04769752476017,127985200,67.75646144120901,1.1644744853954165,1.2152302847422227,48.15973108539336,45.75588082990233,50.21032371490437,46.381462478943284,0.07675663703373606,0.012431401125815755,1,AAPL
2019-05-03,50.50324630737305,50.52471080427624,50.140719033888494,50.29813262307989,83569600,70.55136683675725,1.2130911333619707,1.2148024544661724,48.382923011296185,45.94205202509726,50.47888723756805,46.49593537900909,0.07886526411228906,-0.015442563680388766,0,AAPL
2019-05-06,49.72334671020508,49.809208354157676,48.53559700159812,48.72401368842716,129772400,63.13877362347479,1.175142486457851,1.2068704608645082,48.510582411192274,46.09033809117992,50.55957839047165,46.689048318512725,0.07784130248748015,-0.026957399864990905,0,AAPL
2019-05-07,48.3829345703125,49.47051251990543,47.898771611518136,49.10321786261712,155054800,52.859307795835846,1.0250912392742109,1.1705146165464488,48.498425473965625,46.180243835459635,50.552140703189,46.762312040341264,0.07832986354600238,0.0001974250226439711,1,AAPL
2019-05-08,48.392486572265625,48.97443723236416,48.11820827819037,48.153982442014374,105358000,52.91813372666398,0.8966097524425507,1.1157336437256693,48.488336054756104,46.26699845258928,50.532639360739566,46.86290392844501,0.07583275198753131,-0.01074413911617711,0,AAPL
2019-05-09,47.87255096435547,48.10151289928511,46.90422474446259,47.79622789318936,139634400,49.311044414611196,0.7442534991378196,1.0414376148080993,48.429689855670325,46.32996129618795,50.53165243275711,46.866276568097376,0.07656529244470116,-0.013853378404975802,0,AAPL
2019-05-10,47.209354400634766,47.609193424330066,46.15350333476438,47.26681714942141,164834800,45.08919936819751,0.5634999736690673,0.945850086580293,48.31346743138123,46.364447300283906,50.5551107898582,46.81871466485372,0.07914524933546299,-0.058119699419400095,0,AAPL
2019-05-13,44.46556091308594,45.365788479732885,43.77841929201786,44.94201315243579,229722400,32.638741352697934,0.19658419859798926,0.7959969089838324,47.947000143924534,46.289981167452616,51.11755173153547,45.95969893985125,0.11599657545681148,0.01583047223923728,1,AAPL
2019-05-14,45.169471740722656,45.418469654624175,44.39134823649402,44.630770853179754,146118800,37.41342802400154,-0.0369732708182795,0.62940287302341,47.682473629333884,46.246039621306345,51.3635711724553,45.478908533355245,0.13027964269492937,0.011979066466704547,1,AAPL
2019-05-15,45.7105598449707,45.90928103046059,44.53739063067478,44.59724627738985,106178800,40.88229219251443,-0.1763748209244227,0.46824733423384357,47.49467231653739,46.22504041439122,51.482227915251556,45.17911165384024,0.13789190687641115,-0.004399825115255274,0,AAPL
2019-05-16,45.50944137573242,46.08166115721115,45.212556081366245,45.46873997827308,132125600,39.994972371867235,-0.29962622871406097,0.3146726216442627,47.30560270312739,46.19697770699284,51.56536454988655,44.80218496488395,0.14861047247679512,-0.005681546236232293,0,AAPL
2019-05-17,45.250877380371094,45.70577891917145,44.71456937030482,44.75527077928806,131516400,38.828182148121115,-0.41340236574371403,0.1690576241666673,47.109914577150604,46.159875733399836,51.62129711070829,44.4091945274753,0.15938039217691397,-0.03126996354653244,0,AAPL
2019-05-20,43.83588409423828,44.137558916174555,43.163107155315394,43.93883771462418,154449200,33.13175178950321,-0.6107090330710676,0.013104292719120308,46.798102150206574,46.068738806373894,51.78482951046572,43.7511255371417,0.18326775287691666,0.01917091465780163,1,AAPL
2019-05-21,44.6762580871582,45.011448261831,44.2213529606178,44.345853734052945,113459200,38.867991682685854,-0.6912960005382445,-0.12777576593235265,46.59602176324959,46.014131719345826,51.67798291312806,43.37711466682799,0.1858004363325603,-0.020471731775973168,0,AAPL
2019-05-22,43.76165771484375,44.46316775527912,43.70659154583368,44.21177332231356,118994400,35.317111712778996,-0.8195154947722258,-0.26612371170032734,46.32608233006808,45.92579940544379,51.60823270062634,42.88217829485706,0.19939953972103389,-0.017069687764560526,0,AAPL
2019-05-23,43.0146598815918,43.22534925933381,42.57172666496303,43.0481788953211,146118800,32.69026358284533,-0.9702227263001788,-0.40694351462029765,46.01070876354653,45.811637071175085,51.60344878881793,42.29241569787641,0.2164618554830465,-0.003840445688577554,0,AAPL
